province_state,country_region,confirmed,deaths,recovered,active,lat,lon,date,new_confirmed,new_recovered,new_deaths,total_infect,deaths_rate,country_pop2018,perc_ctry_cnfrm,perc_ctry_rcvrd,perc_ctry_dead,perc_pop_infect,day_virus
NA,Singapore,24,0,0,0,1.2833,103.8333,2020-02-04,-1,-5,0,24,0,5638676,0.00042563,0,0,0.00042563,13
NA,Japan,22,0,1,0,36,138,2020-02-04,-2,1,0,23,0,126529100,0.00001739,0.00000079,0,0.00001818,14
NA,Korea,16,0,0,0,36,128,2020-02-04,-1,0,-1,16,0,77185075,0.00002073,0,0,0.00002073,14
Qinghai,China,15,0,0,0,35.7452,95.9956,2020-02-04,-1,0,0,15,0,1400812636,0.00169045,0.00006018,0.00003498,0.00000107,14
NA,Germany,12,0,0,0,51,9,2020-02-04,-3,0,0,12,0,82927922,0.00001447,0,0,0.00001447,8
NA,Malaysia,10,0,0,0,2.5,112.5,2020-02-04,0,0,0,10,0,31528585,0.00003172,0,0,0.00003172,12
NA,Vietnam,8,0,1,0,16,108,2020-02-04,-2,1,0,9,0,95540395,0.00000837,0.00000105,0,0.00000942,13
NA,France,6,0,0,0,47,2,2020-02-04,-2,-1,0,6,0,66987244,0.00000896,0,0,0.00000896,12
NA,United Arab Emirates,5,0,0,0,24,54,2020-02-04,-1,0,0,5,0,9630959,0.00005192,0,0,0.00005192,7
New South Wales,Australia,4,0,2,0,-33.8688,151.2093,2020-02-04,-1,2,0,6,0,24992369,0.00005202,0.000008,0,0.00002401,12
Victoria,Australia,4,0,0,0,-37.8136,144.9631,2020-02-04,0,-2,0,4,0,24992369,0.00005202,0.000008,0,0.00001600,12
Queensland,Australia,3,0,0,0,-28.0167,153.4,2020-02-04,-1,0,0,3,0,24992369,0.00005202,0.000008,0,0.00001200,12
NA,India,3,0,0,0,21,78,2020-02-04,0,0,0,3,0,1352617328,0.00000022,0,0,0.00000022,6
South Australia,Australia,2,0,0,0,-34.9285,138.6007,2020-02-04,-1,0,0,2,0,24992369,0.00005202,0.000008,0,0.00000800,12
"Toronto, ON",Canada,2,0,0,0,43.6532,-79.3832,2020-02-04,0,0,0,2,0,37058856,0.00001079,0,0,0.0000054,10
NA,Italy,2,0,0,0,43,12,2020-02-04,0,0,0,2,0,60431283,0.00000331,0,0,0.00000331,5
NA,Philippines,2,1,0,0,13,122,2020-02-04,0,0,1,3,33.33333333333333,106651922,0.00000188,0,0.00000094,0.00000281,7
NA,United Kingdom,2,0,0,0,55,-3,2020-02-04,0,0,0,2,0,66488991,0.00000301,0,0,0.00000301,5
"Chicago, IL",US,2,0,0,0,41.8781,-87.6298,2020-02-04,0,0,0,2,0,327274411,0.00000336,0,0,0.00000061,14
"San Benito, CA",US,2,0,0,0,36.5761,-120.9876,2020-02-04,0,0,0,2,0,327274411,0.00000336,0,0,0.00000061,14
"Santa Clara, CA",US,2,0,0,0,37.3541,-121.9552,2020-02-04,0,0,0,2,0,327274411,0.00000336,0,0,0.00000061,14
NA,Belgium,1,0,0,0,50.8333,4,2020-02-04,-1,0,0,1,0,11422068,0.00000875,0,0,0.00000875,1
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-02-04,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,9
British Columbia,Canada,1,0,0,0,49.2827,-123.1207,2020-02-04,0,0,0,1,0,37058856,0.00001079,0,0,0.0000027,10
"London, ON",Canada,1,0,0,0,42.9849,-81.2453,2020-02-04,0,0,0,1,0,37058856,0.00001079,0,0,0.0000027,10
NA,Finland,1,0,0,0,64,26,2020-02-04,0,0,0,1,0,5518050,0.00001812,0,0,0.00001812,7
Tibet,China,1,0,0,0,31.6927,88.0924,2020-02-04,0,0,0,1,0,1400812636,0.00169045,0.00006018,0.00003498,0.00000007,14
NA,Nepal,1,0,0,0,28.1667,84.25,2020-02-04,0,0,0,1,0,28087871,0.00000356,0,0,0.00000356,11
NA,Spain,1,0,0,0,40,-4,2020-02-04,0,0,0,1,0,46723749,0.00000214,0,0,0.00000214,4
NA,Sri Lanka,1,0,0,0,7,81,2020-02-04,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,9
NA,Sweden,1,0,0,0,63,16,2020-02-04,0,0,0,1,0,10183175,0.00000982,0,0,0.00000982,5
"Boston, MA",US,1,0,0,0,42.3601,-71.0589,2020-02-04,0,0,0,1,0,327274411,0.00000336,0,0,0.00000031,14
"Los Angeles, CA",US,1,0,0,0,34.0522,-118.2437,2020-02-04,0,0,0,1,0,327274411,0.00000336,0,0,0.00000031,14
"Orange, CA",US,1,0,0,0,33.7879,-117.8531,2020-02-04,0,0,0,1,0,327274411,0.00000336,0,0,0.00000031,14
"Seattle, WA",US,1,0,0,0,47.6062,-122.3321,2020-02-04,0,0,0,1,0,327274411,0.00000336,0,0,0.00000031,14
"Tempe, AZ",US,1,0,0,0,33.4255,-111.94,2020-02-04,0,0,0,1,0,327274411,0.00000336,0,0,0.00000031,14
Hubei,China,19665,549,633,0,30.9756,112.2707,2020-02-05,19664,633,549,20847,2.6334724420779967,1400812636,0.00195665,0.0000796,0.00004012,0.00148821,15
Guangdong,China,895,0,49,0,23.3417,113.4244,2020-02-05,-18770,-584,-549,944,0,1400812636,0.00195665,0.0000796,0.00004012,0.00006739,15
Zhejiang,China,895,0,78,0,29.1832,120.0934,2020-02-05,0,29,0,973,0,1400812636,0.00195665,0.0000796,0.00004012,0.00006946,15
Henan,China,764,2,47,0,33.882,113.614,2020-02-05,-131,-31,2,813,0.24600246002460024,1400812636,0.00195665,0.0000796,0.00004012,0.00005804,15
Hunan,China,661,0,54,0,27.6104,111.7088,2020-02-05,-103,7,-2,715,0,1400812636,0.00195665,0.0000796,0.00004012,0.00005104,15
Jiangxi,China,548,0,27,0,27.614,115.7221,2020-02-05,-113,-27,0,575,0,1400812636,0.00195665,0.0000796,0.00004012,0.00004105,15
Anhui,China,530,0,23,0,31.8257,117.2264,2020-02-05,-18,-4,0,553,0,1400812636,0.00195665,0.0000796,0.00004012,0.00003948,15
Chongqing,China,389,2,15,0,30.0572,107.874,2020-02-05,-141,-8,2,406,0.49261083743842365,1400812636,0.00195665,0.0000796,0.00004012,0.00002898,15
Jiangsu,China,341,0,23,0,32.9711,119.455,2020-02-05,-48,8,-2,364,0,1400812636,0.00195665,0.0000796,0.00004012,0.00002598,15
Shandong,China,307,0,15,0,36.3427,118.1498,2020-02-05,-34,-8,0,322,0,1400812636,0.00195665,0.0000796,0.00004012,0.00002299,15
Sichuan,China,301,1,24,0,30.6171,102.7103,2020-02-05,-6,9,1,326,0.3067484662576687,1400812636,0.00195665,0.0000796,0.00004012,0.00002327,15
Beijing,China,253,1,24,0,40.1824,116.4142,2020-02-05,-48,0,0,278,0.3597122302158274,1400812636,0.00195665,0.0000796,0.00004012,0.00001985,15
Shanghai,China,243,1,15,0,31.202,121.4491,2020-02-05,-10,-9,0,259,0.3861003861003861,1400812636,0.00195665,0.0000796,0.00004012,0.00001849,15
Fujian,China,205,0,11,0,26.0789,117.9874,2020-02-05,-38,-4,-1,216,0,1400812636,0.00195665,0.0000796,0.00004012,0.00001542,15
Heilongjiang,China,190,2,7,0,47.862,127.7615,2020-02-05,-15,-4,2,199,1.0050251256281406,1400812636,0.00195665,0.0000796,0.00004012,0.00001421,15
Shaanxi,China,165,0,6,0,35.1917,108.8701,2020-02-05,-25,-1,-2,171,0,1400812636,0.00195665,0.0000796,0.00004012,0.00001221,15
Guangxi,China,150,0,13,0,23.8298,108.7881,2020-02-05,-15,7,0,163,0,1400812636,0.00195665,0.0000796,0.00004012,0.00001164,15
Hebei,China,135,1,6,0,38.0428,114.5149,2020-02-05,-15,-7,1,142,0.7042253521126761,1400812636,0.00195665,0.0000796,0.00004012,0.00001014,15
Yunnan,China,128,0,5,0,24.974,101.487,2020-02-05,-7,-1,-1,133,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000949,15
Hainan,China,99,1,5,0,19.1959,109.7453,2020-02-05,-29,0,1,105,0.9523809523809524,1400812636,0.00195665,0.0000796,0.00004012,0.00000750,15
Liaoning,China,89,0,4,0,41.2956,122.6085,2020-02-05,-10,-1,-1,93,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000664,15
Shanxi,China,81,0,5,0,37.5777,112.2922,2020-02-05,-8,1,0,86,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000614,15
Tianjin,China,69,1,2,0,39.3054,117.323,2020-02-05,-12,-3,1,72,1.3888888888888888,1400812636,0.00195665,0.0000796,0.00004012,0.00000514,15
Guizhou,China,64,1,9,0,26.8154,106.8748,2020-02-05,-5,7,0,74,1.3513513513513513,1400812636,0.00195665,0.0000796,0.00004012,0.00000528,15
Gansu,China,62,0,6,0,36.0611,103.8343,2020-02-05,-2,-3,-1,68,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000485,15
Jilin,China,54,0,2,0,43.6661,126.1923,2020-02-05,-8,-4,0,56,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000400,15
Inner Mongolia,China,42,0,3,0,44.0935,113.9448,2020-02-05,-12,1,0,45,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000321,15
Ningxia,China,34,0,1,0,37.2692,106.1655,2020-02-05,-8,-2,0,35,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000250,15
Xinjiang,China,32,0,0,0,41.1129,85.2401,2020-02-05,-2,-1,0,32,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000228,15
NA,Singapore,28,0,0,0,1.2833,103.8333,2020-02-05,-4,0,0,28,0,5638676,0.00049657,0,0,0.00049657,14
NA,Thailand,25,0,5,0,15,101,2020-02-05,-3,5,0,30,0,69428524,0.00003601,0.0000072,0,0.00004321,15
NA,Japan,22,0,1,0,36,138,2020-02-05,-3,-4,0,23,0,126529100,0.00001739,0.00000079,0,0.00001818,15
NA,Korea,19,0,0,0,36,128,2020-02-05,-2,0,-1,19,0,77185075,0.00002462,0,0,0.00002462,15
Qinghai,China,17,0,3,0,35.7452,95.9956,2020-02-05,-2,3,0,20,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000143,15
NA,Germany,12,0,0,0,51,9,2020-02-05,-5,-3,0,12,0,82927922,0.00001447,0,0,0.00001447,9
NA,Malaysia,12,0,0,0,2.5,112.5,2020-02-05,0,0,0,12,0,31528585,0.00003806,0,0,0.00003806,13
NA,Vietnam,8,0,1,0,16,108,2020-02-05,-2,1,0,9,0,95540395,0.00000837,0.00000105,0,0.00000942,14
NA,France,6,0,0,0,47,2,2020-02-05,-2,-1,0,6,0,66987244,0.00000896,0,0,0.00000896,13
NA,United Arab Emirates,5,0,0,0,24,54,2020-02-05,-1,0,0,5,0,9630959,0.00005192,0,0,0.00005192,8
New South Wales,Australia,4,0,2,0,-33.8688,151.2093,2020-02-05,-1,2,0,6,0,24992369,0.00005202,0.000008,0,0.00002401,13
Victoria,Australia,4,0,0,0,-37.8136,144.9631,2020-02-05,0,-2,0,4,0,24992369,0.00005202,0.000008,0,0.00001600,13
Queensland,Australia,3,0,0,0,-28.0167,153.4,2020-02-05,-1,0,0,3,0,24992369,0.00005202,0.000008,0,0.00001200,13
NA,India,3,0,0,0,21,78,2020-02-05,0,0,0,3,0,1352617328,0.00000022,0,0,0.00000022,7
South Australia,Australia,2,0,0,0,-34.9285,138.6007,2020-02-05,-1,0,0,2,0,24992369,0.00005202,0.000008,0,0.00000800,13
British Columbia,Canada,2,0,0,0,49.2827,-123.1207,2020-02-05,0,0,0,2,0,37058856,0.00001349,0,0,0.0000054,11
"Toronto, ON",Canada,2,0,0,0,43.6532,-79.3832,2020-02-05,0,0,0,2,0,37058856,0.00001349,0,0,0.0000054,11
NA,Italy,2,0,0,0,43,12,2020-02-05,0,0,0,2,0,60431283,0.00000331,0,0,0.00000331,6
NA,Philippines,2,1,0,0,13,122,2020-02-05,0,0,1,3,33.33333333333333,106651922,0.00000188,0,0.00000094,0.00000281,8
NA,United Kingdom,2,0,0,0,55,-3,2020-02-05,0,0,0,2,0,66488991,0.00000301,0,0,0.00000301,6
"Chicago, IL",US,2,0,0,0,41.8781,-87.6298,2020-02-05,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,15
"San Benito, CA",US,2,0,0,0,36.5761,-120.9876,2020-02-05,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,15
"Santa Clara, CA",US,2,0,0,0,37.3541,-121.9552,2020-02-05,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,15
NA,Belgium,1,0,0,0,50.8333,4,2020-02-05,-1,0,0,1,0,11422068,0.00000875,0,0,0.00000875,2
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-02-05,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,10
"London, ON",Canada,1,0,0,0,42.9849,-81.2453,2020-02-05,0,0,0,1,0,37058856,0.00001349,0,0,0.0000027,11
NA,Finland,1,0,0,0,64,26,2020-02-05,0,0,0,1,0,5518050,0.00001812,0,0,0.00001812,8
Tibet,China,1,0,0,0,31.6927,88.0924,2020-02-05,0,0,0,1,0,1400812636,0.00195665,0.0000796,0.00004012,0.00000007,15
NA,Nepal,1,0,0,0,28.1667,84.25,2020-02-05,0,0,0,1,0,28087871,0.00000356,0,0,0.00000356,12
NA,Spain,1,0,0,0,40,-4,2020-02-05,0,0,0,1,0,46723749,0.00000214,0,0,0.00000214,5
NA,Sri Lanka,1,0,0,0,7,81,2020-02-05,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,10
NA,Sweden,1,0,0,0,63,16,2020-02-05,0,0,0,1,0,10183175,0.00000982,0,0,0.00000982,6
"Boston, MA",US,1,0,0,0,42.3601,-71.0589,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
"Los Angeles, CA",US,1,0,0,0,34.0522,-118.2437,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
"Madison, WI",US,1,0,0,0,43.0731,-89.4012,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
"Orange, CA",US,1,0,0,0,33.7879,-117.8531,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
"Seattle, WA",US,1,0,0,0,47.6062,-122.3321,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
"Tempe, AZ",US,1,0,0,0,33.4255,-111.94,2020-02-05,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,15
Hubei,China,22112,618,817,0,30.9756,112.2707,2020-02-06,22111,817,618,23547,2.6245381577270988,1400812636,0.00218109,0.00010537,0.00004512,0.00168095,16
Guangdong,China,970,0,69,0,23.3417,113.4244,2020-02-06,-21142,-748,-618,1039,0,1400812636,0.00218109,0.00010537,0.00004512,0.00007417,16
Zhejiang,China,954,0,94,0,29.1832,120.0934,2020-02-06,-16,25,0,1048,0,1400812636,0.00218109,0.00010537,0.00004512,0.00007481,16
Henan,China,851,2,56,0,33.882,113.614,2020-02-06,-103,-38,2,909,0.22002200220022,1400812636,0.00218109,0.00010537,0.00004512,0.00006489,16
Hunan,China,711,0,81,0,27.6104,111.7088,2020-02-06,-140,25,-2,792,0,1400812636,0.00218109,0.00010537,0.00004512,0.00005654,16
Jiangxi,China,600,0,37,0,27.614,115.7221,2020-02-06,-111,-44,0,637,0,1400812636,0.00218109,0.00010537,0.00004512,0.00004547,16
Anhui,China,591,0,34,0,31.8257,117.2264,2020-02-06,-9,-3,0,625,0,1400812636,0.00218109,0.00010537,0.00004512,0.00004462,16
Chongqing,China,411,2,24,0,30.0572,107.874,2020-02-06,-180,-10,2,437,0.4576659038901602,1400812636,0.00218109,0.00010537,0.00004512,0.00003120,16
Jiangsu,China,373,0,34,0,32.9711,119.455,2020-02-06,-38,10,-2,407,0,1400812636,0.00218109,0.00010537,0.00004512,0.00002905,16
Shandong,China,347,0,27,0,36.3427,118.1498,2020-02-06,-26,-7,0,374,0,1400812636,0.00218109,0.00010537,0.00004512,0.00002670,16
Sichuan,China,321,1,31,0,30.6171,102.7103,2020-02-06,-26,4,1,353,0.28328611898017,1400812636,0.00218109,0.00010537,0.00004512,0.00002520,16
Beijing,China,274,1,31,0,40.1824,116.4142,2020-02-06,-47,0,0,306,0.32679738562091504,1400812636,0.00218109,0.00010537,0.00004512,0.00002184,16
Shanghai,China,257,1,25,0,31.202,121.4491,2020-02-06,-17,-6,0,283,0.35335689045936397,1400812636,0.00218109,0.00010537,0.00004512,0.00002020,16
Heilongjiang,China,227,3,8,0,47.862,127.7615,2020-02-06,-30,-17,2,238,1.2605042016806722,1400812636,0.00218109,0.00010537,0.00004512,0.00001699,16
Fujian,China,215,0,14,0,26.0789,117.9874,2020-02-06,-12,6,-3,229,0,1400812636,0.00218109,0.00010537,0.00004512,0.00001635,16
Shaanxi,China,173,0,9,0,35.1917,108.8701,2020-02-06,-42,-5,0,182,0,1400812636,0.00218109,0.00010537,0.00004512,0.00001299,16
Guangxi,China,168,0,14,0,23.8298,108.7881,2020-02-06,-5,5,0,182,0,1400812636,0.00218109,0.00010537,0.00004512,0.00001299,16
Hebei,China,157,1,13,0,38.0428,114.5149,2020-02-06,-11,-1,1,171,0.5847953216374269,1400812636,0.00218109,0.00010537,0.00004512,0.00001221,16
Yunnan,China,133,0,7,0,24.974,101.487,2020-02-06,-24,-6,-1,140,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000999,16
Hainan,China,106,1,8,0,19.1959,109.7453,2020-02-06,-27,1,1,115,0.8695652173913043,1400812636,0.00218109,0.00010537,0.00004512,0.00000821,16
Shanxi,China,96,0,12,0,37.5777,112.2922,2020-02-06,-10,4,-1,108,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000771,16
Liaoning,China,94,0,5,0,41.2956,122.6085,2020-02-06,-2,-7,0,99,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000707,16
Tianjin,China,79,1,2,0,39.3054,117.323,2020-02-06,-15,-3,1,82,1.2195121951219512,1400812636,0.00218109,0.00010537,0.00004512,0.00000585,16
Guizhou,China,71,1,6,0,26.8154,106.8748,2020-02-06,-8,4,0,78,1.282051282051282,1400812636,0.00218109,0.00010537,0.00004512,0.00000557,16
Gansu,China,62,0,6,0,36.0611,103.8343,2020-02-06,-9,0,-1,68,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000485,16
Jilin,China,59,0,4,0,43.6661,126.1923,2020-02-06,-3,-2,0,63,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000450,16
Inner Mongolia,China,46,0,4,0,44.0935,113.9448,2020-02-06,-13,0,0,50,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000357,16
NA,Japan,45,0,1,0,36,138,2020-02-06,-1,-3,0,46,0,126529100,0.00003556,0.00000079,0,0.00003636,16
Ningxia,China,40,0,1,0,37.2692,106.1655,2020-02-06,-5,0,0,41,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000293,16
Xinjiang,China,36,0,0,0,41.1129,85.2401,2020-02-06,-4,-1,0,36,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000257,16
NA,Singapore,28,0,0,0,1.2833,103.8333,2020-02-06,-8,0,0,28,0,5638676,0.00049657,0,0,0.00049657,15
NA,Thailand,25,0,5,0,15,101,2020-02-06,-3,5,0,30,0,69428524,0.00003601,0.0000072,0,0.00004321,16
NA,Korea,23,0,0,0,36,128,2020-02-06,-1,0,-1,23,0,77185075,0.0000298,0,0,0.0000298,16
Qinghai,China,18,0,3,0,35.7452,95.9956,2020-02-06,-5,3,0,21,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000150,16
NA,Germany,12,0,0,0,51,9,2020-02-06,-4,-1,0,12,0,82927922,0.00001447,0,0,0.00001447,10
NA,Malaysia,12,0,0,0,2.5,112.5,2020-02-06,0,0,0,12,0,31528585,0.00003806,0,0,0.00003806,14
NA,Vietnam,10,0,1,0,16,108,2020-02-06,0,0,0,11,0,95540395,0.00001047,0.00000105,0,0.00001151,15
NA,France,6,0,0,0,47,2,2020-02-06,-4,-1,0,6,0,66987244,0.00000896,0,0,0.00000896,14
NA,United Arab Emirates,5,0,0,0,24,54,2020-02-06,-1,0,0,5,0,9630959,0.00005192,0,0,0.00005192,9
New South Wales,Australia,4,0,2,0,-33.8688,151.2093,2020-02-06,-1,2,0,6,0,24992369,0.00005602,0.000008,0,0.00002401,14
Queensland,Australia,4,0,0,0,-28.0167,153.4,2020-02-06,0,-2,0,4,0,24992369,0.00005602,0.000008,0,0.00001600,14
Victoria,Australia,4,0,0,0,-37.8136,144.9631,2020-02-06,0,0,0,4,0,24992369,0.00005602,0.000008,0,0.00001600,14
NA,India,3,0,0,0,21,78,2020-02-06,-1,0,0,3,0,1352617328,0.00000022,0,0,0.00000022,8
South Australia,Australia,2,0,0,0,-34.9285,138.6007,2020-02-06,-1,0,0,2,0,24992369,0.00005602,0.000008,0,0.00000800,14
British Columbia,Canada,2,0,0,0,49.2827,-123.1207,2020-02-06,0,0,0,2,0,37058856,0.00001349,0,0,0.0000054,12
"Toronto, ON",Canada,2,0,0,0,43.6532,-79.3832,2020-02-06,0,0,0,2,0,37058856,0.00001349,0,0,0.0000054,12
NA,Italy,2,0,0,0,43,12,2020-02-06,0,0,0,2,0,60431283,0.00000331,0,0,0.00000331,7
NA,Philippines,2,1,0,0,13,122,2020-02-06,0,0,1,3,33.33333333333333,106651922,0.00000188,0,0.00000094,0.00000281,9
NA,United Kingdom,2,0,0,0,55,-3,2020-02-06,0,0,0,2,0,66488991,0.00000301,0,0,0.00000301,7
"Chicago, IL",US,2,0,0,0,41.8781,-87.6298,2020-02-06,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,16
"San Benito, CA",US,2,0,0,0,36.5761,-120.9876,2020-02-06,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,16
"Santa Clara, CA",US,2,0,0,0,37.3541,-121.9552,2020-02-06,0,0,0,2,0,327274411,0.00000367,0,0,0.00000061,16
NA,Belgium,1,0,0,0,50.8333,4,2020-02-06,-1,0,0,1,0,11422068,0.00000875,0,0,0.00000875,3
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-02-06,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,11
"London, ON",Canada,1,0,0,0,42.9849,-81.2453,2020-02-06,0,0,0,1,0,37058856,0.00001349,0,0,0.0000027,12
NA,Finland,1,0,0,0,64,26,2020-02-06,0,0,0,1,0,5518050,0.00001812,0,0,0.00001812,9
Tibet,China,1,0,0,0,31.6927,88.0924,2020-02-06,0,0,0,1,0,1400812636,0.00218109,0.00010537,0.00004512,0.00000007,16
NA,Nepal,1,0,0,0,28.1667,84.25,2020-02-06,0,0,0,1,0,28087871,0.00000356,0,0,0.00000356,13
NA,Spain,1,0,0,0,40,-4,2020-02-06,0,0,0,1,0,46723749,0.00000214,0,0,0.00000214,6
NA,Sri Lanka,1,0,0,0,7,81,2020-02-06,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,11
NA,Sweden,1,0,0,0,63,16,2020-02-06,0,0,0,1,0,10183175,0.00000982,0,0,0.00000982,7
"Boston, MA",US,1,0,0,0,42.3601,-71.0589,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
"Los Angeles, CA",US,1,0,0,0,34.0522,-118.2437,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
"Madison, WI",US,1,0,0,0,43.0731,-89.4012,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
"Orange, CA",US,1,0,0,0,33.7879,-117.8531,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
"Seattle, WA",US,1,0,0,0,47.6062,-122.3321,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
"Tempe, AZ",US,1,0,0,0,33.4255,-111.94,2020-02-06,0,0,0,1,0,327274411,0.00000367,0,0,0.00000031,16
Hubei,China,24953,699,1115,0,30.9756,112.2707,2020-02-07,24952,1115,699,26767,2.611424515261329,1400812636,0.00243252,0.00014263,0.00005118,0.00191082,17
Guangdong,China,1034,1,88,0,23.3417,113.4244,2020-02-07,-23919,-1027,-698,1123,0.08904719501335707,1400812636,0.00243252,0.00014263,0.00005118,0.00008017,17
Zhejiang,China,1006,0,123,0,29.1832,120.0934,2020-02-07,-28,35,-1,1129,0,1400812636,0.00243252,0.00014263,0.00005118,0.00008060,17
Henan,China,914,3,86,0,33.882,113.614,2020-02-07,-92,-37,3,1003,0.29910269192422734,1400812636,0.00243252,0.00014263,0.00005118,0.00007160,17
Hunan,China,772,0,112,0,27.6104,111.7088,2020-02-07,-142,26,-3,884,0,1400812636,0.00243252,0.00014263,0.00005118,0.00006311,17
Anhui,China,665,0,47,0,31.8257,117.2264,2020-02-07,-107,-65,0,712,0,1400812636,0.00243252,0.00014263,0.00005118,0.00005083,17
Jiangxi,China,661,0,45,0,27.614,115.7221,2020-02-07,-4,-2,0,706,0,1400812636,0.00243252,0.00014263,0.00005118,0.00005040,17
Chongqing,China,426,2,31,0,30.0572,107.874,2020-02-07,-235,-14,2,459,0.4357298474945534,1400812636,0.00243252,0.00014263,0.00005118,0.00003277,17
Jiangsu,China,408,0,43,0,32.9711,119.455,2020-02-07,-18,12,-2,451,0,1400812636,0.00243252,0.00014263,0.00005118,0.00003220,17
Shandong,China,386,0,37,0,36.3427,118.1498,2020-02-07,-22,-6,0,423,0,1400812636,0.00243252,0.00014263,0.00005118,0.00003020,17
Sichuan,China,344,1,42,0,30.6171,102.7103,2020-02-07,-42,5,1,387,0.2583979328165375,1400812636,0.00243252,0.00014263,0.00005118,0.00002763,17
Beijing,China,297,1,33,0,40.1824,116.4142,2020-02-07,-47,-9,0,331,0.3021148036253776,1400812636,0.00243252,0.00014263,0.00005118,0.00002363,17
Heilongjiang,China,277,3,12,0,47.862,127.7615,2020-02-07,-20,-21,2,292,1.0273972602739725,1400812636,0.00243252,0.00014263,0.00005118,0.00002085,17
Shanghai,China,277,1,30,0,31.202,121.4491,2020-02-07,0,18,-2,308,0.3246753246753247,1400812636,0.00243252,0.00014263,0.00005118,0.00002199,17
Fujian,China,224,0,20,0,26.0789,117.9874,2020-02-07,-53,-10,-1,244,0,1400812636,0.00243252,0.00014263,0.00005118,0.00001742,17
Shaanxi,China,184,0,17,0,35.1917,108.8701,2020-02-07,-40,-3,0,201,0,1400812636,0.00243252,0.00014263,0.00005118,0.00001435,17
Guangxi,China,172,0,17,0,23.8298,108.7881,2020-02-07,-12,0,0,189,0,1400812636,0.00243252,0.00014263,0.00005118,0.00001349,17
Hebei,China,172,1,22,0,38.0428,114.5149,2020-02-07,0,5,1,195,0.5128205128205128,1400812636,0.00243252,0.00014263,0.00005118,0.00001392,17
Yunnan,China,138,0,12,0,24.974,101.487,2020-02-07,-34,-10,-1,150,0,1400812636,0.00243252,0.00014263,0.00005118,0.00001071,17
Hainan,China,117,2,10,0,19.1959,109.7453,2020-02-07,-21,-2,2,129,1.550387596899225,1400812636,0.00243252,0.00014263,0.00005118,0.00000921,17
Shanxi,China,104,0,15,0,37.5777,112.2922,2020-02-07,-13,5,-2,119,0,1400812636,0.00243252,0.00014263,0.00005118,0.00000850,17
Liaoning,China,99,0,7,0,41.2956,122.6085,2020-02-07,-5,-8,0,106,0,1400812636,0.00243252,0.00014263,0.00005118,0.00000757,17
Guizhou,China,81,1,6,0,26.8154,106.8748,2020-02-07,-18,-1,1,88,1.1363636363636365,1400812636,0.00243252,0.00014263,0.00005118,0.00000628,17
Tianjin,China,81,1,2,0,39.3054,117.323,2020-02-07,0,-4,0,84,1.1904761904761905,1400812636,0.00243252,0.00014263,0.00005118,0.00000600,17
Gansu,China,67,0,9,0,36.0611,103.8343,2020-02-07,-14,7,-1,76,0,1400812636,0.00243252,0.00014263,0.00005118,0.00000543,17
